listingid,companyid,company,price,url,long,lat,address,type,rooms,size_m2,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
1024,715,alboa,6238,https://aarhusbolig.dk/afdelinger/?bolignr=1024&selskab=715&afdeling=2&antalrum=3,56.11603632,10.20655632,Afd. 02 Højbjergparken,Lejlighed,3,69,23.0,"Husdyr: Husdyrhold er IKKE tilladtUdgifter ud over husleje: Direkte forbrugsmåling i boligerne påvarme, vand og el.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende i det gamle Højbjerg tæt på Højbjerg Torv. Flere store indkøbscentre er beliggende i en afstand af 2-3 km. bl.a. Skådecenteret og Kridthøj Torv. Gode busforbindelser tæt på afdelingen. Der er fælles antenneanlæg, hvor YouSee er signalleverandør. Til hver lejlighed tilhører et pulterrum.",13800.0,5304.0,,501.0,207.0,226.0,,
1011,715,alboa,6686,https://aarhusbolig.dk/afdelinger/?bolignr=1011&selskab=715&afdeling=2&antalrum=3,56.11603632,10.20655632,Afd. 02 Højbjergparken,Lejlighed,3,76,23.0,"Husdyr: Husdyrhold er IKKE tilladtUdgifter ud over husleje: Direkte forbrugsmåling i boligerne påvarme, vand og el.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende i det gamle Højbjerg tæt på Højbjerg Torv. Flere store indkøbscentre er beliggende i en afstand af 2-3 km. bl.a. Skådecenteret og Kridthøj Torv. Gode busforbindelser tæt på afdelingen. Der er fælles antenneanlæg, hvor YouSee er signalleverandør. Til hver lejlighed tilhører et pulterrum.",15200.0,5699.0,,532.0,229.0,226.0,,
1060,715,alboa,3470,https://aarhusbolig.dk/afdelinger/?bolignr=1060&selskab=715&afdeling=3&antalrum=1,56.13000649,10.1663661,Afd. 03 Runde gård,Lejlighed,1,50,9.0,"Husdyr: Det er tilladt at holde 2 indekatte eller 1 hund med en max. skulderhøjde på 45 cm. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme afregnes kvadratmetervis efter forbrug i afdelingen. Udgift til el og vand afregnes efter individuel måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. (Der medfølger kølefryseskab i lejlighederne på 3. sal) Der er fælles betalingsvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum. Tildeling efter venteliste. Afdelingen har eget selskablokale.",10000.0,3011.0,,308.0,151.0,,,
1001,715,alboa,4899,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=3&antalrum=2,56.13000649,10.1663661,Afd. 03 Runde gård,Lejlighed,2,64,78.0,"Husdyr: Det er tilladt at holde 2 indekatte eller 1 hund med en max. skulderhøjde på 45 cm. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme afregnes kvadratmetervis efter forbrug i afdelingen. Udgift til el og vand afregnes efter individuel måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. (Der medfølger kølefryseskab i lejlighederne på 3. sal) Der er fælles betalingsvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum. Tildeling efter venteliste. Afdelingen har eget selskablokale.",12800.0,3813.0,,393.0,193.0,,,500.0
1134,715,alboa,6379,https://aarhusbolig.dk/afdelinger/?bolignr=1134&selskab=715&afdeling=3&antalrum=3,56.13000649,10.1663661,Afd. 03 Runde gård,Lejlighed,3,62,46.0,"Husdyr: Det er tilladt at holde 2 indekatte eller 1 hund med en max. skulderhøjde på 45 cm. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme afregnes kvadratmetervis efter forbrug i afdelingen. Udgift til el og vand afregnes efter individuel måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. (Der medfølger kølefryseskab i lejlighederne på 3. sal) Der er fælles betalingsvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum. Tildeling efter venteliste. Afdelingen har eget selskablokale.",13000.0,5809.0,,383.0,187.0,,,
1085,715,alboa,5278,https://aarhusbolig.dk/afdelinger/?bolignr=1085&selskab=715&afdeling=3&antalrum=3,56.13000649,10.1663661,Afd. 03 Runde gård,Lejlighed,3,77,46.0,"Husdyr: Det er tilladt at holde 2 indekatte eller 1 hund med en max. skulderhøjde på 45 cm. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme afregnes kvadratmetervis efter forbrug i afdelingen. Udgift til el og vand afregnes efter individuel måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. (Der medfølger kølefryseskab i lejlighederne på 3. sal) Der er fælles betalingsvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum. Tildeling efter venteliste. Afdelingen har eget selskablokale.",15400.0,4571.0,,475.0,232.0,,,
1028,715,alboa,6652,https://aarhusbolig.dk/afdelinger/?bolignr=1028&selskab=715&afdeling=3&antalrum=4,56.13000649,10.1663661,Afd. 03 Runde gård,Lejlighed,4,93,9.0,"Husdyr: Det er tilladt at holde 2 indekatte eller 1 hund med en max. skulderhøjde på 45 cm. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme afregnes kvadratmetervis efter forbrug i afdelingen. Udgift til el og vand afregnes efter individuel måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. (Der medfølger kølefryseskab i lejlighederne på 3. sal) Der er fælles betalingsvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum. Tildeling efter venteliste. Afdelingen har eget selskablokale.",18600.0,5499.0,,574.0,280.0,,,299.0
1014,715,alboa,5799,https://aarhusbolig.dk/afdelinger/?bolignr=1014&selskab=715&afdeling=4&antalrum=2,56.11290191,10.21003246,Afd. 04 Frederiksparken,Lejlighed,2,70,27.0,"Husdyr: 1 indekat tilladt.Udgifter ud over husleje: Varme og el afregnes efter måler.Vand er incl. i boliglejenSærlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeriYderligere info: Afdeling er beliggende i Fredriksparken. Der er mange faciliteter i nærheden. Gode busforbindelser. Flere store indkøbscentre beliggende i en afstand af 2-3 km. bl.a. Skådecenteret og Kridthøj Torv samt flere børneinstitutioner i området. Skoler: Kragelundsskolen og Skåde Skole. Fælles antenneanlæg, hvor Yousee er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje carport/garage. Tildeling efter ventelisten. ",14000.0,5116.0,,457.0,,226.0,,
1017,715,alboa,5860,https://aarhusbolig.dk/afdelinger/?bolignr=1017&selskab=715&afdeling=4&antalrum=3,56.11290191,10.21003246,Afd. 04 Frederiksparken,Lejlighed,3,70,18.0,"Husdyr: 1 indekat tilladt.Udgifter ud over husleje: Varme og el afregnes efter måler.Vand er incl. i boliglejenSærlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeriYderligere info: Afdeling er beliggende i Fredriksparken. Der er mange faciliteter i nærheden. Gode busforbindelser. Flere store indkøbscentre beliggende i en afstand af 2-3 km. bl.a. Skådecenteret og Kridthøj Torv samt flere børneinstitutioner i området. Skoler: Kragelundsskolen og Skåde Skole. Fælles antenneanlæg, hvor Yousee er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje carport/garage. Tildeling efter ventelisten. ",14000.0,5130.0,,504.0,,226.0,,
1046,715,alboa,6560,https://aarhusbolig.dk/afdelinger/?bolignr=1046&selskab=715&afdeling=4&antalrum=3,56.11290191,10.21003246,Afd. 04 Frederiksparken,Lejlighed,3,80,18.0,"Husdyr: 1 indekat tilladt.Udgifter ud over husleje: Varme og el afregnes efter måler.Vand er incl. i boliglejenSærlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeriYderligere info: Afdeling er beliggende i Fredriksparken. Der er mange faciliteter i nærheden. Gode busforbindelser. Flere store indkøbscentre beliggende i en afstand af 2-3 km. bl.a. Skådecenteret og Kridthøj Torv samt flere børneinstitutioner i området. Skoler: Kragelundsskolen og Skåde Skole. Fælles antenneanlæg, hvor Yousee er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje carport/garage. Tildeling efter ventelisten. ",16000.0,5790.0,,544.0,,226.0,,
1040,715,alboa,7187,https://aarhusbolig.dk/afdelinger/?bolignr=1040&selskab=715&afdeling=4&antalrum=4,56.11290191,10.21003246,Afd. 04 Frederiksparken,Lejlighed,4,87,9.0,"Husdyr: 1 indekat tilladt.Udgifter ud over husleje: Varme og el afregnes efter måler.Vand er incl. i boliglejenSærlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeriYderligere info: Afdeling er beliggende i Fredriksparken. Der er mange faciliteter i nærheden. Gode busforbindelser. Flere store indkøbscentre beliggende i en afstand af 2-3 km. bl.a. Skådecenteret og Kridthøj Torv samt flere børneinstitutioner i området. Skoler: Kragelundsskolen og Skåde Skole. Fælles antenneanlæg, hvor Yousee er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje carport/garage. Tildeling efter ventelisten. ",17400.0,6314.0,,647.0,,226.0,,
1007,715,alboa,5225,https://aarhusbolig.dk/afdelinger/?bolignr=1007&selskab=715&afdeling=5&antalrum=2,56.12938463,10.17170906,Afd. 05 Øster Alle,Lejlighed,2,64,58.0,"Husdyr: Det er IKKE tilladt at holde husdyr, men husdyr på besøg er tilladt.Udgifter ud over husleje: Varme afregnes efter forbrug i afdelingen. El og vand afregnes efter individuel måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum, carport og garage. Tildeling efter venteliste.",12800.0,4572.0,,469.0,184.0,,,
1012,715,alboa,6132,https://aarhusbolig.dk/afdelinger/?bolignr=1012&selskab=715&afdeling=5&antalrum=3,56.12938463,10.17170906,Afd. 05 Øster Alle,Lejlighed,3,70,37.0,"Husdyr: Det er IKKE tilladt at holde husdyr, men husdyr på besøg er tilladt.Udgifter ud over husleje: Varme afregnes efter forbrug i afdelingen. El og vand afregnes efter individuel måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum, carport og garage. Tildeling efter venteliste.",14000.0,4996.0,,515.0,201.0,,,420.0
1059,715,alboa,6339,https://aarhusbolig.dk/afdelinger/?bolignr=1059&selskab=715&afdeling=5&antalrum=3,56.12938463,10.17170906,Afd. 05 Øster Alle,Lejlighed,3,78,37.0,"Husdyr: Det er IKKE tilladt at holde husdyr, men husdyr på besøg er tilladt.Udgifter ud over husleje: Varme afregnes efter forbrug i afdelingen. El og vand afregnes efter individuel måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum, carport og garage. Tildeling efter venteliste.",15600.0,5542.0,,573.0,224.0,,,
1004,715,alboa,7408,https://aarhusbolig.dk/afdelinger/?bolignr=1004&selskab=715&afdeling=5&antalrum=4,56.12938463,10.17170906,Afd. 05 Øster Alle,Lejlighed,4,85,25.0,"Husdyr: Det er IKKE tilladt at holde husdyr, men husdyr på besøg er tilladt.Udgifter ud over husleje: Varme afregnes efter forbrug i afdelingen. El og vand afregnes efter individuel måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum, carport og garage. Tildeling efter venteliste.",17000.0,6020.0,,624.0,244.0,,,520.0
1001,715,alboa,6436,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=6&antalrum=3,56.12782996,10.14377117,Afd. 06 Hømosevej,Rækkehus,3,71,8.0,"Husdyr: 2 husdyr tilladt. Enten hund/kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er direkte afregning på el, vand og varme til de respektive leverandører.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i husene. Kølefryseskab og vaskemaskine skal lejer selv medbringe. Der er IKKE fælles vaskeri i afdelingen.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er egen p-plads i tilknytning til huset. Der er fælles antenneanlæg, hvor Stofa er signalleverandør.",14200.0,5256.0,,,,,,1180.0
1010,715,alboa,7104,https://aarhusbolig.dk/afdelinger/?bolignr=1010&selskab=715&afdeling=6&antalrum=4,56.12782996,10.14377117,Afd. 06 Hømosevej,Rækkehus,4,83,4.0,"Husdyr: 2 husdyr tilladt. Enten hund/kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er direkte afregning på el, vand og varme til de respektive leverandører.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i husene. Kølefryseskab og vaskemaskine skal lejer selv medbringe. Der er IKKE fælles vaskeri i afdelingen.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er egen p-plads i tilknytning til huset. Der er fælles antenneanlæg, hvor Stofa er signalleverandør.",16600.0,6584.0,,,,,,520.0
