listingid,companyid,company,price,url,long,lat,type,rooms,size_m2,listings,deposit,rent
2800,31,bk-aarhus,9401,https://aarhusbolig.dk/afdelinger/?bolignr=2800&selskab=31&afdeling=36&antalrum=3,56.14860954,10.19859552,Lejlighed,3,86,3,12000,8184
2,31,bk-aarhus,6734,https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=31&afdeling=38&antalrum=2,56.07203547,10.16943455,Rækkehus,2,62,26,10000,6119
154,31,bk-aarhus,8957,https://aarhusbolig.dk/afdelinger/?bolignr=154&selskab=31&afdeling=38&antalrum=3,56.07203547,10.16943455,Rækkehus,3,85,47,16100,8386
56,31,bk-aarhus,10350,https://aarhusbolig.dk/afdelinger/?bolignr=56&selskab=31&afdeling=38&antalrum=4,56.07203547,10.16943455,Rækkehus,4,98,9,13720,9670
18,31,bk-aarhus,6818,https://aarhusbolig.dk/afdelinger/?bolignr=18&selskab=31&afdeling=39&antalrum=2,56.2854161,10.2120924,Rækkehus,2,69,13,11842,6540
5,31,bk-aarhus,7995,https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=31&afdeling=39&antalrum=3,56.2854161,10.2120924,Rækkehus,3,84,18,14416,7664
15,31,bk-aarhus,8717,https://aarhusbolig.dk/afdelinger/?bolignr=15&selskab=31&afdeling=39&antalrum=3,56.2854161,10.2120924,Rækkehus,3,95,18,16305,8485
1,31,bk-aarhus,9320,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=39&antalrum=4,56.2854161,10.2120924,Rækkehus,4,102,4,17506,9088
102,31,bk-aarhus,6426,https://aarhusbolig.dk/afdelinger/?bolignr=102&selskab=31&afdeling=41&antalrum=2,56.2455909,10.26991608,Lejlighed,2,48,2,16751,5626
106,31,bk-aarhus,9405,https://aarhusbolig.dk/afdelinger/?bolignr=106&selskab=31&afdeling=41&antalrum=3,56.2455909,10.26991608,Lejlighed,3,90,10,24131,8105
109,31,bk-aarhus,9877,https://aarhusbolig.dk/afdelinger/?bolignr=109&selskab=31&afdeling=41&antalrum=3,56.2455909,10.26991608,Lejlighed,3,98,10,25537,8577
101,31,bk-aarhus,10431,https://aarhusbolig.dk/afdelinger/?bolignr=101&selskab=31&afdeling=41&antalrum=3,56.2455909,10.26991608,Lejlighed,3,104,10,26591,8931
108,31,bk-aarhus,10821,https://aarhusbolig.dk/afdelinger/?bolignr=108&selskab=31&afdeling=41&antalrum=3,56.2455909,10.26991608,Lejlighed,3,114,10,28349,9521
104,31,bk-aarhus,11409,https://aarhusbolig.dk/afdelinger/?bolignr=104&selskab=31&afdeling=41&antalrum=5,56.2455909,10.26991608,Lejlighed,5,116,2,28700,9639
2902,31,bk-aarhus,5086,https://aarhusbolig.dk/afdelinger/?bolignr=2902&selskab=31&afdeling=42&antalrum=1,56.27784045,10.32049656,Lejlighed,1,46,4,10218,4544
2911,31,bk-aarhus,7200,https://aarhusbolig.dk/afdelinger/?bolignr=2911&selskab=31&afdeling=42&antalrum=2,56.27784045,10.32049656,Lejlighed,2,71,19,14172,6290
2918,31,bk-aarhus,8034,https://aarhusbolig.dk/afdelinger/?bolignr=2918&selskab=31&afdeling=42&antalrum=3,56.27784045,10.32049656,Lejlighed,3,81,22,15803,7024
2933,31,bk-aarhus,9080,https://aarhusbolig.dk/afdelinger/?bolignr=2933&selskab=31&afdeling=42&antalrum=4,56.27784045,10.32049656,Lejlighed,4,91,3,17238,7656
6,31,bk-aarhus,6517,https://aarhusbolig.dk/afdelinger/?bolignr=6&selskab=31&afdeling=44&antalrum=2,56.29799122,10.15342712,Rækkehus,2,63,12,12000,5709
13,31,bk-aarhus,8265,https://aarhusbolig.dk/afdelinger/?bolignr=13&selskab=31&afdeling=44&antalrum=3,56.29799122,10.15342712,Rækkehus,3,84,13,16000,7509
32,31,bk-aarhus,10191,https://aarhusbolig.dk/afdelinger/?bolignr=32&selskab=31&afdeling=44&antalrum=4,56.29799122,10.15342712,Rækkehus,4,100,1,19000,8763
3138,31,bk-aarhus,6612,https://aarhusbolig.dk/afdelinger/?bolignr=3138&selskab=31&afdeling=46&antalrum=2,56.20940113,10.03843546,Lejlighed,2,67,12,10810,6399
3137,31,bk-aarhus,7931,https://aarhusbolig.dk/afdelinger/?bolignr=3137&selskab=31&afdeling=46&antalrum=3,56.20940113,10.03843546,Rækkehus,3,85,35,13770,7718
3104,31,bk-aarhus,8118,https://aarhusbolig.dk/afdelinger/?bolignr=3104&selskab=31&afdeling=46&antalrum=3,56.20940113,10.03843546,Rækkehus,3,86,35,13860,7736
3115,31,bk-aarhus,9257,https://aarhusbolig.dk/afdelinger/?bolignr=3115&selskab=31&afdeling=46&antalrum=4,56.20940113,10.03843546,Rækkehus,4,95,3,15420,8439
3116,31,bk-aarhus,9565,https://aarhusbolig.dk/afdelinger/?bolignr=3116&selskab=31&afdeling=46&antalrum=4,56.20940113,10.03843546,Rækkehus,4,101,3,16340,8832
63,31,bk-aarhus,5383,https://aarhusbolig.dk/afdelinger/?bolignr=63&selskab=31&afdeling=48&antalrum=2,56.23590905,10.30303001,Lejlighed,2,57,30,10600,5383
1,31,bk-aarhus,5383,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=48&antalrum=2,56.23590905,10.30303001,Rækkehus,2,57,14,10600,5383
5,31,bk-aarhus,7596,https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=31&afdeling=48&antalrum=3,56.23590905,10.30303001,Rækkehus,3,91,40,17000,7596
14,31,bk-aarhus,8822,https://aarhusbolig.dk/afdelinger/?bolignr=14&selskab=31&afdeling=48&antalrum=4,56.23590905,10.30303001,Rækkehus,4,112,10,20000,8822
3,31,bk-aarhus,6098,https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=52&antalrum=2,56.16223331,10.17733097,Lejlighed,2,61,6,11800,5269
9,31,bk-aarhus,7756,https://aarhusbolig.dk/afdelinger/?bolignr=9&selskab=31&afdeling=52&antalrum=3,56.16223331,10.17733097,Lejlighed,3,76,4,14700,6340
7,31,bk-aarhus,9816,https://aarhusbolig.dk/afdelinger/?bolignr=7&selskab=31&afdeling=52&antalrum=4,56.16223331,10.17733097,Rækkehus,4,110,1,21300,8766
2,31,bk-aarhus,6135,https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=31&afdeling=53&antalrum=2,56.20675172,10.25054455,Rækkehus,2,65,7,12000,5556
15,31,bk-aarhus,7355,https://aarhusbolig.dk/afdelinger/?bolignr=15&selskab=31&afdeling=53&antalrum=3,56.20675172,10.25054455,Lejlighed,3,84,14,15500,6681
11,31,bk-aarhus,9139,https://aarhusbolig.dk/afdelinger/?bolignr=11&selskab=31&afdeling=53&antalrum=4,56.20675172,10.25054455,Rækkehus,4,109,6,20500,8280
1,31,bk-aarhus,7456,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=54&antalrum=4,56.16082336,10.20769358,Rækkehus,4,108,1,17300,7210
45,31,bk-aarhus,6626,https://aarhusbolig.dk/afdelinger/?bolignr=45&selskab=31&afdeling=55&antalrum=2,56.23490729,10.30363083,Lejlighed,2,68,27,12900,5987
64,31,bk-aarhus,8320,https://aarhusbolig.dk/afdelinger/?bolignr=64&selskab=31&afdeling=55&antalrum=3,56.23490729,10.30363083,Rækkehus,3,92,26,17500,7624
62,31,bk-aarhus,8496,https://aarhusbolig.dk/afdelinger/?bolignr=62&selskab=31&afdeling=55&antalrum=3,56.23490729,10.30363083,Rækkehus,3,94,26,18000,7757
11,31,bk-aarhus,9412,https://aarhusbolig.dk/afdelinger/?bolignr=11&selskab=31&afdeling=55&antalrum=4,56.23490729,10.30363083,Rækkehus,4,110,12,20700,8665
3,31,bk-aarhus,7420,https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=57&antalrum=2,56.20718137,10.25822639,Rækkehus,2,73,3,14800,6838
7,31,bk-aarhus,8390,https://aarhusbolig.dk/afdelinger/?bolignr=7&selskab=31&afdeling=57&antalrum=3,56.20718137,10.25822639,Rækkehus,3,85,8,17300,7710
21,31,bk-aarhus,9258,https://aarhusbolig.dk/afdelinger/?bolignr=21&selskab=31&afdeling=57&antalrum=3,56.20718137,10.25822639,Rækkehus,3,95,8,19400,8482
3152,31,bk-aarhus,7420,https://aarhusbolig.dk/afdelinger/?bolignr=3152&selskab=31&afdeling=58&antalrum=2,56.21152531,10.04086018,Lejlighed,2,74,16,13691,6852
3151,31,bk-aarhus,8342,https://aarhusbolig.dk/afdelinger/?bolignr=3151&selskab=31&afdeling=58&antalrum=3,56.21152531,10.04086018,Rækkehus,3,90,17,16485,7666
3150,31,bk-aarhus,9329,https://aarhusbolig.dk/afdelinger/?bolignr=3150&selskab=31&afdeling=58&antalrum=4,56.21152531,10.04086018,Rækkehus,4,106,11,19612,8483
3203,31,bk-aarhus,5659,https://aarhusbolig.dk/afdelinger/?bolignr=3203&selskab=31&afdeling=62&antalrum=2,56.19634324,10.18827438,Lejlighed,2,65,10,13405,5228
3227,31,bk-aarhus,5863,https://aarhusbolig.dk/afdelinger/?bolignr=3227&selskab=31&afdeling=62&antalrum=2,56.19634324,10.18827438,Seniorboliger,2,65,10,13405,5228
3200,31,bk-aarhus,6490,https://aarhusbolig.dk/afdelinger/?bolignr=3200&selskab=31&afdeling=62&antalrum=3,56.19634324,10.18827438,Lejlighed,3,75,10,15489,5837
3224,31,bk-aarhus,6483,https://aarhusbolig.dk/afdelinger/?bolignr=3224&selskab=31&afdeling=62&antalrum=3,56.19634324,10.18827438,Seniorboliger,3,75,4,15489,5837
3220,31,bk-aarhus,6851,https://aarhusbolig.dk/afdelinger/?bolignr=3220&selskab=31&afdeling=62&antalrum=3,56.19634324,10.18827438,Lejlighed,3,83,10,17078,6296
3205,31,bk-aarhus,8425,https://aarhusbolig.dk/afdelinger/?bolignr=3205&selskab=31&afdeling=62&antalrum=4,56.19634324,10.18827438,Lejlighed,4,106,14,21944,7525
1,31,bk-aarhus,5398,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=63&antalrum=2,56.23496692,10.30000448,Seniorboliger,2,59,8,13500,5398
2,31,bk-aarhus,6526,https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=31&afdeling=63&antalrum=3,56.23496692,10.30000448,Seniorboliger,3,76,4,17400,6526
12,31,bk-aarhus,7364,https://aarhusbolig.dk/afdelinger/?bolignr=12&selskab=31&afdeling=63&antalrum=4,56.23496692,10.30000448,Seniorboliger,4,90,2,20600,7364
5,31,bk-aarhus,4810,https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=31&afdeling=67&antalrum=2,56.07323311,10.15986443,Seniorboliger,2,60,8,14725,4810
3,31,bk-aarhus,6186,https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=67&antalrum=3,56.07323311,10.15986443,Seniorboliger,3,77,30,18925,6186
1,31,bk-aarhus,7292,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=67&antalrum=4,56.07323311,10.15986443,Seniorboliger,4,91,22,22325,7292
3328,31,bk-aarhus,6343,https://aarhusbolig.dk/afdelinger/?bolignr=3328&selskab=31&afdeling=70&antalrum=2,56.2107377,10.04369259,Lejlighed,2,61,12,14830,5825
3317,31,bk-aarhus,8376,https://aarhusbolig.dk/afdelinger/?bolignr=3317&selskab=31&afdeling=70&antalrum=3,56.2107377,10.04369259,Rækkehus,3,91,11,21980,7620
3310,31,bk-aarhus,9111,https://aarhusbolig.dk/afdelinger/?bolignr=3310&selskab=31&afdeling=70&antalrum=4,56.2107377,10.04369259,Rækkehus,4,93,7,22500,7741
1,31,bk-aarhus,8129,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=71&antalrum=3,56.06192889,10.15252054,Rækkehus,3,91,13,34494,7950
11,31,bk-aarhus,8129,https://aarhusbolig.dk/afdelinger/?bolignr=11&selskab=31&afdeling=71&antalrum=4,56.06192889,10.15252054,Rækkehus,4,92,7,34494,7950
5,31,bk-aarhus,8677,https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=31&afdeling=71&antalrum=4,56.06192889,10.15252054,Rækkehus,4,98,7,37269,8498
3352,31,bk-aarhus,7291,https://aarhusbolig.dk/afdelinger/?bolignr=3352&selskab=31&afdeling=72&antalrum=2,56.2078497,10.04661083,Rækkehus,2,72,8,27065,7291
3350,31,bk-aarhus,8186,https://aarhusbolig.dk/afdelinger/?bolignr=3350&selskab=31&afdeling=72&antalrum=3,56.2078497,10.04661083,Rækkehus,3,84,10,31224,8186
3360,31,bk-aarhus,9631,https://aarhusbolig.dk/afdelinger/?bolignr=3360&selskab=31&afdeling=72&antalrum=4,56.2078497,10.04661083,Rækkehus,4,111,5,39296,9631
12,31,bk-aarhus,7029,https://aarhusbolig.dk/afdelinger/?bolignr=12&selskab=31&afdeling=73&antalrum=2,56.24194295,10.26826859,Lejlighed,2,74,8,28411,7029
62,31,bk-aarhus,7029,https://aarhusbolig.dk/afdelinger/?bolignr=62&selskab=31&afdeling=73&antalrum=2,56.24194295,10.26826859,Rækkehus,2,74,4,28411,7029
3,31,bk-aarhus,7767,https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=73&antalrum=3,56.24194295,10.26826859,Lejlighed,3,85,8,32356,7767
17,31,bk-aarhus,8508,https://aarhusbolig.dk/afdelinger/?bolignr=17&selskab=31&afdeling=73&antalrum=3,56.24194295,10.26826859,Rækkehus,3,94,22,34969,8508
23,31,bk-aarhus,9404,https://aarhusbolig.dk/afdelinger/?bolignr=23&selskab=31&afdeling=73&antalrum=4,56.24194295,10.26826859,Rækkehus,4,114,23,42548,9404
65,31,bk-aarhus,5433,https://aarhusbolig.dk/afdelinger/?bolignr=65&selskab=31&afdeling=76&antalrum=1,56.171013,10.192698,Lejlighed,1,47,50,22556,5233
5,31,bk-aarhus,5384,https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=31&afdeling=76&antalrum=1,56.171013,10.192698,Lejlighed,1,50,65,23472,5184
89,31,bk-aarhus,5644,https://aarhusbolig.dk/afdelinger/?bolignr=89&selskab=31&afdeling=76&antalrum=1,56.171013,10.192698,Lejlighed,1,50,50,23472,5444
6,31,bk-aarhus,6539,https://aarhusbolig.dk/afdelinger/?bolignr=6&selskab=31&afdeling=76&antalrum=1,56.171013,10.192698,Lejlighed,1,62,50,27132,6289
11,31,bk-aarhus,6539,https://aarhusbolig.dk/afdelinger/?bolignr=11&selskab=31&afdeling=76&antalrum=2,56.171013,10.192698,Lejlighed,2,62,8,27132,6289
113,31,bk-aarhus,7809,https://aarhusbolig.dk/afdelinger/?bolignr=113&selskab=31&afdeling=76&antalrum=2,56.171013,10.192698,Lejlighed,2,80,8,32623,7559
13,31,bk-aarhus,8492,https://aarhusbolig.dk/afdelinger/?bolignr=13&selskab=31&afdeling=76&antalrum=3,56.171013,10.192698,Lejlighed,3,89,6,35368,8192
6,31,bk-aarhus,7195,https://aarhusbolig.dk/afdelinger/?bolignr=6&selskab=31&afdeling=78&antalrum=2,56.170535,10.194653,Lejlighed,2,51,5,25944,6595
7,31,bk-aarhus,9344,https://aarhusbolig.dk/afdelinger/?bolignr=7&selskab=31&afdeling=78&antalrum=3,56.170535,10.194653,Lejlighed,3,83,7,35189,8944
17,31,bk-aarhus,11895,https://aarhusbolig.dk/afdelinger/?bolignr=17&selskab=31&afdeling=78&antalrum=3,56.170535,10.194653,Lejlighed,3,115,7,44435,11295
5,31,bk-aarhus,10132,https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=31&afdeling=78&antalrum=4,56.170535,10.194653,Lejlighed,4,91,5,37500,9532
18,31,bk-aarhus,6806,https://aarhusbolig.dk/afdelinger/?bolignr=18&selskab=31&afdeling=79&antalrum=2,56.17997,10.19882,Lejlighed,2,52,5,27925,6406
1,31,bk-aarhus,9212,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=79&antalrum=3,56.17997,10.19882,Lejlighed,3,85,20,37539,8612
3,31,bk-aarhus,9480,https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=79&antalrum=3,56.17997,10.19882,Lejlighed,3,89,20,38706,8880
31,31,bk-aarhus,9680,https://aarhusbolig.dk/afdelinger/?bolignr=31&selskab=31&afdeling=79&antalrum=3,56.17997,10.19882,Lejlighed,3,92,20,39580,9080
5,31,bk-aarhus,11218,https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=31&afdeling=79&antalrum=4,56.17997,10.19882,Lejlighed,4,115,6,46282,10618
31,31,bk-aarhus,5193,https://aarhusbolig.dk/afdelinger/?bolignr=31&selskab=31&afdeling=80&antalrum=1,56.16267,10.21196,Lejlighed,1,33,7,21650,4993
21,31,bk-aarhus,6907,https://aarhusbolig.dk/afdelinger/?bolignr=21&selskab=31&afdeling=80&antalrum=2,56.16267,10.21196,Lejlighed,2,55,30,28214,6507
19,31,bk-aarhus,8077,https://aarhusbolig.dk/afdelinger/?bolignr=19&selskab=31&afdeling=80&antalrum=2,56.16267,10.21196,Lejlighed,2,72,30,33286,7677
55,31,bk-aarhus,8283,https://aarhusbolig.dk/afdelinger/?bolignr=55&selskab=31&afdeling=80&antalrum=3,56.16267,10.21196,Lejlighed,3,75,41,34181,7883
11,31,bk-aarhus,9553,https://aarhusbolig.dk/afdelinger/?bolignr=11&selskab=31&afdeling=80&antalrum=3,56.16267,10.21196,Lejlighed,3,92,41,39253,9053
47,31,bk-aarhus,10654,https://aarhusbolig.dk/afdelinger/?bolignr=47&selskab=31&afdeling=80&antalrum=3,56.16267,10.21196,Lejlighed,3,108,41,44027,10154
13,31,bk-aarhus,9553,https://aarhusbolig.dk/afdelinger/?bolignr=13&selskab=31&afdeling=80&antalrum=4,56.16267,10.21196,Lejlighed,4,92,10,39253,9053
29,31,bk-aarhus,10035,https://aarhusbolig.dk/afdelinger/?bolignr=29&selskab=31&afdeling=80&antalrum=4,56.16267,10.21196,Lejlighed,4,99,10,41342,9535
109,45,oestjyskbolig,4678,https://aarhusbolig.dk/afdelinger/?bolignr=109&selskab=45&afdeling=1&antalrum=1,56.1635384,10.166977,Lejlighed,1,52,1,10400,3672
71,45,oestjyskbolig,5209,https://aarhusbolig.dk/afdelinger/?bolignr=71&selskab=45&afdeling=1&antalrum=2,56.1635384,10.166977,Lejlighed,2,64,34,12740,4371
62,45,oestjyskbolig,5616,https://aarhusbolig.dk/afdelinger/?bolignr=62&selskab=45&afdeling=1&antalrum=3,56.1635384,10.166977,Lejlighed,3,70,21,13900,4714
70,45,oestjyskbolig,5957,https://aarhusbolig.dk/afdelinger/?bolignr=70&selskab=45&afdeling=1&antalrum=3,56.1635384,10.166977,Lejlighed,3,76,21,15040,5045
63,45,oestjyskbolig,6460,https://aarhusbolig.dk/afdelinger/?bolignr=63&selskab=45&afdeling=1&antalrum=4,56.1635384,10.166977,Lejlighed,4,83,7,16500,5482
295,45,oestjyskbolig,6183,https://aarhusbolig.dk/afdelinger/?bolignr=295&selskab=45&afdeling=2&antalrum=3,56.1635384,10.166977,Lejlighed,3,85,113,17000,4761
233,45,oestjyskbolig,5895,https://aarhusbolig.dk/afdelinger/?bolignr=233&selskab=45&afdeling=2&antalrum=4,56.1635384,10.166977,Lejlighed,4,85,15,17000,4761
513,45,oestjyskbolig,3656,https://aarhusbolig.dk/afdelinger/?bolignr=513&selskab=45&afdeling=3&antalrum=1,56.166883,10.153956,Rækkehus,1,31,12,6200,3399
514,45,oestjyskbolig,6793,https://aarhusbolig.dk/afdelinger/?bolignr=514&selskab=45&afdeling=3&antalrum=3,56.166883,10.153956,Rækkehus,3,73,12,13800,6310
404,45,oestjyskbolig,9445,https://aarhusbolig.dk/afdelinger/?bolignr=404&selskab=45&afdeling=3&antalrum=4,56.166883,10.153956,Rækkehus,4,104,100,19400,8654
60,45,oestjyskbolig,3210,https://aarhusbolig.dk/afdelinger/?bolignr=60&selskab=45&afdeling=5&antalrum=1,56.1563962,10.1850783,Lejlighed,1,29,12,5800,2668
8,45,oestjyskbolig,5513,https://aarhusbolig.dk/afdelinger/?bolignr=8&selskab=45&afdeling=5&antalrum=2,56.1563962,10.1850783,Lejlighed,2,61,43,12200,4620
54,45,oestjyskbolig,5686,https://aarhusbolig.dk/afdelinger/?bolignr=54&selskab=45&afdeling=5&antalrum=3,56.1563962,10.1850783,Lejlighed,3,60,33,12000,4542
132,45,oestjyskbolig,8063,https://aarhusbolig.dk/afdelinger/?bolignr=132&selskab=45&afdeling=5&antalrum=3,56.1563962,10.1850783,Lejlighed,3,70,33,23195,7093
3,45,oestjyskbolig,7068,https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=45&afdeling=5&antalrum=3,56.1563962,10.1850783,Lejlighed,3,75,33,15000,5680
130,45,oestjyskbolig,9428,https://aarhusbolig.dk/afdelinger/?bolignr=130&selskab=45&afdeling=5&antalrum=3,56.1563962,10.1850783,Lejlighed,3,88,33,27063,8274
131,45,oestjyskbolig,10532,https://aarhusbolig.dk/afdelinger/?bolignr=131&selskab=45&afdeling=5&antalrum=4,56.1563962,10.1850783,Lejlighed,4,103,3,30198,9231
1879,45,oestjyskbolig,4265,https://aarhusbolig.dk/afdelinger/?bolignr=1879&selskab=45&afdeling=6&antalrum=1,56.1672437,10.160256,Lejlighed,1,49,47,9800,3240
1407,45,oestjyskbolig,5098,https://aarhusbolig.dk/afdelinger/?bolignr=1407&selskab=45&afdeling=6&antalrum=2,56.1672437,10.160256,Lejlighed,2,59,301,11800,3923
1600,45,oestjyskbolig,6328,https://aarhusbolig.dk/afdelinger/?bolignr=1600&selskab=45&afdeling=6&antalrum=2,56.1672437,10.160256,Lejlighed,2,72,301,14400,4772
1806,45,oestjyskbolig,6782,https://aarhusbolig.dk/afdelinger/?bolignr=1806&selskab=45&afdeling=6&antalrum=2,56.1672437,10.160256,Lejlighed,2,78,301,15600,5162
1884,45,oestjyskbolig,6991,https://aarhusbolig.dk/afdelinger/?bolignr=1884&selskab=45&afdeling=6&antalrum=2,56.1672437,10.160256,Lejlighed,2,81,301,16200,5366
1340,45,oestjyskbolig,6172,https://aarhusbolig.dk/afdelinger/?bolignr=1340&selskab=45&afdeling=6&antalrum=3,56.1672437,10.160256,Lejlighed,3,72,246,14400,4772
1125,45,oestjyskbolig,9344,https://aarhusbolig.dk/afdelinger/?bolignr=1125&selskab=45&afdeling=6&antalrum=3,56.1672437,10.160256,Lejlighed,3,100,246,20000,6580
1007,45,oestjyskbolig,9099,https://aarhusbolig.dk/afdelinger/?bolignr=1007&selskab=45&afdeling=6&antalrum=4,56.1672437,10.160256,Lejlighed,4,100,187,20000,6580
1126,45,oestjyskbolig,9402,https://aarhusbolig.dk/afdelinger/?bolignr=1126&selskab=45&afdeling=6&antalrum=4,56.1672437,10.160256,Lejlighed,4,115,187,23000,7002
1787,45,oestjyskbolig,10892,https://aarhusbolig.dk/afdelinger/?bolignr=1787&selskab=45&afdeling=6&antalrum=4,56.1672437,10.160256,Rækkehus,4,130,20,26000,7910
1510,45,oestjyskbolig,11342,https://aarhusbolig.dk/afdelinger/?bolignr=1510&selskab=45&afdeling=6&antalrum=5,56.1672437,10.160256,Lejlighed,5,130,46,26000,7910
1788,45,oestjyskbolig,10892,https://aarhusbolig.dk/afdelinger/?bolignr=1788&selskab=45&afdeling=6&antalrum=5,56.1672437,10.160256,Rækkehus,5,130,17,26000,7910
1089,45,oestjyskbolig,10892,https://aarhusbolig.dk/afdelinger/?bolignr=1089&selskab=45&afdeling=6&antalrum=6,56.1672437,10.160256,Lejlighed,6,130,8,26000,7910
1,45,oestjyskbolig,5502,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Rækkehus,2,62,97,12400,5368
19,45,oestjyskbolig,5362,https://aarhusbolig.dk/afdelinger/?bolignr=19&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Ungdomsboliger,2,64,9,12400,5223
24,45,oestjyskbolig,5362,https://aarhusbolig.dk/afdelinger/?bolignr=24&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Ungdomsboliger,2,64,9,12400,5223
25,45,oestjyskbolig,5362,https://aarhusbolig.dk/afdelinger/?bolignr=25&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Ungdomsboliger,2,64,9,12400,5223
69,45,oestjyskbolig,5362,https://aarhusbolig.dk/afdelinger/?bolignr=69&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Ungdomsboliger,2,64,9,12400,5223
76,45,oestjyskbolig,5362,https://aarhusbolig.dk/afdelinger/?bolignr=76&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Ungdomsboliger,2,64,9,12400,5223
17,45,oestjyskbolig,5768,https://aarhusbolig.dk/afdelinger/?bolignr=17&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Ungdomsboliger,2,64,9,12400,5223
74,45,oestjyskbolig,5853,https://aarhusbolig.dk/afdelinger/?bolignr=74&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Ungdomsboliger,2,64,9,12400,5223
75,45,oestjyskbolig,5870,https://aarhusbolig.dk/afdelinger/?bolignr=75&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Ungdomsboliger,2,64,9,12400,5223
201,45,oestjyskbolig,6756,https://aarhusbolig.dk/afdelinger/?bolignr=201&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Rækkehus,2,68,97,16540,6058
67,45,oestjyskbolig,5915,https://aarhusbolig.dk/afdelinger/?bolignr=67&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Rækkehus,2,69,97,13300,5766
151,45,oestjyskbolig,6962,https://aarhusbolig.dk/afdelinger/?bolignr=151&selskab=45&afdeling=9&antalrum=2,56.185132,10.121204,Rækkehus,2,70,97,14500,6261
200,45,oestjyskbolig,7732,https://aarhusbolig.dk/afdelinger/?bolignr=200&selskab=45&afdeling=9&antalrum=3,56.185132,10.121204,Rækkehus,3,84,82,19100,6998
35,45,oestjyskbolig,6851,https://aarhusbolig.dk/afdelinger/?bolignr=35&selskab=45&afdeling=9&antalrum=3,56.185132,10.121204,Rækkehus,3,86,82,15400,6665
152,45,oestjyskbolig,8113,https://aarhusbolig.dk/afdelinger/?bolignr=152&selskab=45&afdeling=9&antalrum=3,56.185132,10.121204,Rækkehus,3,90,82,17000,7368
